Timestamp,Voltage,Current,Frequency,kW,kVA,PowerFactor
2026-07-04 09:55:37,407.51,2.6,50.01,0.502,0.0,-0.232
2026-07-04 09:55:39,407.66,2.6,50.01,0.502,0.0,-0.229
2026-07-04 09:55:41,407.6,2.6,50.01,0.502,0.0,-0.225
2026-07-04 09:55:43,407.49,2.6,50.01,0.502,0.0,-0.223
2026-07-04 09:55:48,407.42,2.6,50.01,0.502,0.0,-0.225
2026-07-04 09:55:50,408.02,2.61,50.01,0.502,0.0,-0.239
2026-07-04 09:55:52,408.2,2.61,50.01,0.502,0.0,-0.241
2026-07-04 09:55:55,405.35,2.57,50.01,0.502,0.0,-0.233
2026-07-04 09:55:57,403.81,2.55,50.01,0.502,0.0,-0.226
2026-07-04 09:55:59,403.85,2.55,50.01,0.502,0.0,-0.227
2026-07-04 09:56:01,403.18,2.55,50.01,0.502,0.0,-0.226
2026-07-04 09:56:03,403.0,2.54,50.01,0.502,0.0,-0.222
2026-07-04 09:56:05,403.24,2.55,50.01,0.502,0.0,-0.223
2026-07-04 09:56:08,402.82,2.54,50.01,0.502,0.0,-0.216
2026-07-04 09:56:10,402.87,2.54,50.01,0.502,0.0,-0.217
2026-07-04 09:56:12,402.94,2.55,50.01,0.502,0.0,-0.214
2026-07-04 09:56:14,403.19,2.55,50.01,0.502,0.0,-0.215
2026-07-04 09:56:16,403.64,2.55,50.01,0.502,0.0,-0.219
2026-07-04 09:56:19,403.54,2.55,50.01,0.502,0.0,-0.223
2026-07-04 09:56:23,404.28,2.56,50.01,0.502,0.0,-0.229
2026-07-04 09:56:25,403.98,2.56,50.01,0.502,0.0,-0.232
2026-07-04 09:56:27,403.72,2.55,50.01,0.502,0.0,-0.23
2026-07-04 09:56:30,403.58,2.55,50.01,0.502,0.0,-0.23
2026-07-04 09:56:32,403.56,2.55,50.01,0.502,0.0,-0.231
2026-07-04 09:56:34,403.73,2.55,50.01,0.502,0.0,-0.228
2026-07-04 09:56:36,403.99,2.55,50.01,0.502,0.0,-0.228
2026-07-04 09:56:41,405.49,2.57,50.01,0.502,0.0,-0.231
2026-07-04 09:56:44,405.55,2.57,50.01,0.502,0.0,-0.233
2026-07-04 09:56:49,405.22,2.57,50.01,0.502,0.0,-0.233
2026-07-04 09:56:51,406.1,2.58,50.01,0.502,0.0,-0.238
2026-07-04 09:56:53,406.32,2.58,50.01,0.502,0.0,-0.237
2026-07-04 09:56:55,406.67,2.59,50.01,0.502,0.0,-0.233
2026-07-04 09:56:58,408.05,2.6,50.01,0.502,0.0,-0.234
2026-07-04 09:57:00,407.91,2.6,50.01,0.502,0.0,-0.23
2026-07-04 09:57:02,407.86,2.6,50.01,0.502,0.0,-0.228
2026-07-04 09:57:04,408.29,2.61,50.01,0.502,0.0,-0.233
2026-07-04 09:57:06,408.44,2.61,50.01,0.502,0.0,-0.237
2026-07-04 09:57:08,407.92,2.6,50.01,0.502,0.0,-0.236
2026-07-04 09:57:11,408.34,2.61,50.01,0.502,0.0,-0.246
2026-07-04 09:57:13,408.37,2.61,50.01,0.502,0.0,-0.247
2026-07-04 09:57:15,408.02,2.6,50.01,0.502,0.0,-0.248
2026-07-04 09:57:17,407.33,2.59,50.01,0.502,0.0,-0.246
2026-07-04 09:57:20,403.99,2.55,50.01,0.502,0.0,-0.231
2026-07-04 09:57:22,403.93,2.55,50.01,0.502,0.0,-0.232
2026-07-04 09:57:24,403.76,2.55,50.01,0.502,0.0,-0.231
2026-07-04 09:57:28,403.47,2.55,50.01,0.502,0.0,-0.228
2026-07-04 09:57:31,402.93,2.54,50.01,0.502,0.0,-0.225
2026-07-04 09:57:33,402.89,2.54,50.01,0.502,0.0,-0.218
2026-07-04 09:57:35,403.24,2.55,50.01,0.502,0.0,-0.211
2026-07-04 09:57:37,402.55,2.54,50.01,0.502,0.0,-0.205
2026-07-04 09:57:43,405.11,2.57,50.01,0.502,0.0,-0.218
2026-07-04 09:57:45,405.88,2.58,50.01,0.502,0.0,-0.239
2026-07-04 09:57:47,405.9,2.58,50.01,0.502,0.0,-0.243
2026-07-04 09:57:49,405.81,2.58,50.01,0.502,0.0,-0.245
2026-07-04 09:57:52,405.75,2.58,50.01,0.502,0.0,-0.244
2026-07-04 09:57:54,405.22,2.57,50.01,0.502,0.0,-0.242
2026-07-04 09:57:56,405.28,2.57,50.01,0.502,0.0,-0.24
2026-07-04 09:57:58,405.13,2.57,50.01,0.502,0.0,-0.236
2026-07-04 09:58:01,405.08,2.57,50.01,0.502,0.0,-0.232
2026-07-04 09:58:03,405.16,2.57,50.01,0.502,0.0,-0.227
2026-07-04 09:58:08,405.55,2.57,50.01,0.502,0.0,-0.225
2026-07-04 09:58:10,405.23,2.57,50.01,0.502,0.0,-0.226
2026-07-04 09:58:13,405.77,2.57,50.01,0.502,0.0,-0.232
2026-07-04 09:58:15,405.53,2.57,50.01,0.502,0.0,-0.236
2026-07-04 09:58:17,405.96,2.58,50.01,0.502,0.0,-0.243
2026-07-04 09:58:19,405.94,2.58,50.01,0.502,0.0,-0.243
2026-07-04 09:58:22,405.93,2.58,50.01,0.502,0.0,-0.243
2026-07-04 09:58:24,405.72,2.57,50.01,0.502,0.0,-0.242
2026-07-04 09:58:26,405.69,2.57,50.01,0.502,0.0,-0.243
2026-07-04 09:58:29,405.8,2.58,50.01,0.502,0.0,-0.241
2026-07-04 09:58:31,405.75,2.57,50.01,0.502,0.0,-0.238
2026-07-04 09:58:33,405.65,2.57,50.01,0.502,0.0,-0.237
2026-07-04 09:58:35,405.29,2.57,50.01,0.502,0.0,-0.23
2026-07-04 09:58:38,403.05,2.54,50.01,0.502,0.0,-0.216
2026-07-04 09:58:40,404.36,2.56,50.01,0.502,0.0,-0.215
2026-07-04 09:58:42,404.31,2.56,50.01,0.502,0.0,-0.213
2026-07-04 09:58:44,403.68,2.55,50.01,0.502,0.0,-0.213
2026-07-04 09:58:46,402.85,2.54,50.01,0.502,0.0,-0.219
2026-07-04 09:58:48,402.72,2.54,50.01,0.502,0.0,-0.227
2026-07-04 09:58:51,402.88,2.54,50.01,0.502,0.0,-0.232
2026-07-04 09:58:53,402.82,2.54,50.01,0.502,0.0,-0.233
2026-07-04 09:58:55,402.56,2.54,50.01,0.502,0.0,-0.23
2026-07-04 09:58:57,402.59,2.54,50.01,0.502,0.0,-0.229
2026-07-04 09:58:59,402.43,2.53,50.01,0.502,0.0,-0.229
2026-07-04 09:59:04,402.52,2.54,50.01,0.502,0.0,-0.229
2026-07-04 09:59:06,401.99,2.52,50.01,0.502,0.0,-0.227
2026-07-04 09:59:08,402.14,2.53,50.01,0.502,0.0,-0.228
2026-07-04 09:59:10,402.42,2.53,50.01,0.502,0.0,-0.229
2026-07-04 09:59:13,403.53,2.55,50.01,0.502,0.0,-0.234
2026-07-04 09:59:15,403.51,2.55,50.01,0.502,0.0,-0.231
2026-07-04 09:59:17,403.48,2.55,50.01,0.502,0.0,-0.223
2026-07-04 09:59:19,403.44,2.55,50.01,0.502,0.0,-0.22
2026-07-04 09:59:22,403.37,2.55,50.01,0.502,0.0,-0.216
2026-07-04 09:59:24,402.71,2.54,50.01,0.502,0.0,-0.208
2026-07-04 09:59:27,402.84,2.54,50.01,0.502,0.0,-0.206
2026-07-04 09:59:29,403.22,2.55,50.01,0.502,0.0,-0.212
2026-07-04 09:59:31,403.04,2.54,50.01,0.502,0.0,-0.217
2026-07-04 09:59:33,403.01,2.54,50.01,0.502,0.0,-0.221
2026-07-04 09:59:35,403.47,2.55,50.01,0.502,0.0,-0.226
2026-07-04 09:59:38,402.99,2.54,50.01,0.502,0.0,-0.225
2026-07-04 09:59:40,403.16,2.54,50.01,0.502,0.0,-0.229
2026-07-04 09:59:42,403.19,2.54,50.01,0.502,0.0,-0.233
2026-07-04 09:59:45,403.15,2.54,50.01,0.502,0.0,-0.233
2026-07-04 09:59:47,403.14,2.54,50.01,0.502,0.0,-0.232
2026-07-04 09:59:49,403.19,2.54,50.01,0.502,0.0,-0.232
2026-07-04 09:59:51,403.69,2.55,50.01,0.502,0.0,-0.231
2026-07-04 09:59:53,403.57,2.55,50.01,0.502,0.0,-0.226
2026-07-04 09:59:56,403.29,2.54,50.01,0.502,0.0,-0.219
2026-07-04 09:59:58,403.74,2.55,50.01,0.502,0.0,-0.218
2026-07-04 10:00:00,403.24,2.54,50.01,0.502,0.0,-0.21
2026-07-04 10:00:02,403.35,2.54,50.01,0.502,0.0,-0.212
2026-07-04 10:00:04,402.51,2.54,50.01,0.502,0.0,-0.213
2026-07-04 10:00:07,402.68,2.54,50.01,0.502,0.0,-0.215
2026-07-04 10:00:09,403.28,2.54,50.01,0.502,0.0,-0.223
2026-07-04 10:00:13,403.39,2.54,50.01,0.502,0.0,-0.227
2026-07-04 10:00:16,403.41,2.54,50.01,0.502,0.0,-0.227
2026-07-04 10:00:18,403.45,2.54,50.01,0.502,0.0,-0.225
2026-07-04 10:00:20,403.55,2.54,50.01,0.502,0.0,-0.226
2026-07-04 10:00:22,403.85,2.55,50.01,0.502,0.0,-0.229
2026-07-04 10:00:25,403.99,2.55,50.01,0.502,0.0,-0.229
2026-07-04 10:00:27,404.01,2.55,50.01,0.502,0.0,-0.229
2026-07-04 10:00:29,403.54,2.54,50.01,0.502,0.0,-0.227
2026-07-04 10:00:31,403.65,2.55,50.01,0.502,0.0,-0.224
2026-07-04 10:00:34,403.76,2.55,50.01,0.502,0.0,-0.22
2026-07-04 10:00:36,403.94,2.55,50.01,0.502,0.0,-0.219
2026-07-04 10:00:38,403.43,2.54,50.01,0.502,0.0,-0.216
2026-07-04 10:00:40,403.49,2.55,50.01,0.502,0.0,-0.209
2026-07-04 10:00:42,403.47,2.55,50.01,0.502,0.0,-0.208
2026-07-04 10:00:45,403.6,2.55,50.01,0.502,0.0,-0.211
2026-07-04 10:00:47,404.33,2.56,50.01,0.502,0.0,-0.22
2026-07-04 10:00:49,404.36,2.56,50.01,0.502,0.0,-0.225
2026-07-04 10:00:51,404.15,2.55,50.01,0.502,0.0,-0.224
2026-07-04 10:00:54,403.83,2.55,50.01,0.502,0.0,-0.226
2026-07-04 10:00:56,404.02,2.55,50.01,0.502,0.0,-0.227
2026-07-04 10:00:58,403.69,2.55,50.01,0.502,0.0,-0.225
2026-07-04 10:01:00,403.34,2.54,50.01,0.502,0.0,-0.224
2026-07-04 10:01:02,403.64,2.55,50.01,0.502,0.0,-0.224
2026-07-04 10:01:05,403.82,2.55,50.01,0.502,0.0,-0.224
2026-07-04 10:01:07,403.58,2.55,50.01,0.502,0.0,-0.218
2026-07-04 10:01:12,403.62,2.55,50.01,0.502,0.0,-0.213
2026-07-04 10:01:14,403.78,2.55,50.01,0.502,0.0,-0.21
2026-07-04 10:01:16,404.28,2.56,50.01,0.502,0.0,-0.217
2026-07-04 10:01:19,404.24,2.56,50.01,0.502,0.0,-0.223
2026-07-04 10:01:21,404.01,2.55,50.01,0.502,0.0,-0.23
2026-07-04 10:01:23,404.0,2.55,50.01,0.502,0.0,-0.232
2026-07-04 10:01:28,404.17,2.55,50.01,0.502,0.0,-0.233
2026-07-04 10:01:30,403.8,2.55,50.01,0.502,0.0,-0.233
2026-07-04 10:01:32,403.98,2.55,50.01,0.502,0.0,-0.233
2026-07-04 10:01:35,404.62,2.56,50.01,0.502,0.0,-0.237
2026-07-04 10:01:37,403.9,2.55,50.01,0.502,0.0,-0.231
2026-07-04 10:01:39,404.3,2.56,50.01,0.502,0.0,-0.234
2026-07-04 10:01:41,405.17,2.57,50.01,0.502,0.0,-0.232
2026-07-04 10:01:43,405.1,2.57,50.01,0.502,0.0,-0.224
2026-07-04 10:01:46,405.3,2.57,50.01,0.502,0.0,-0.217
2026-07-04 10:01:48,405.61,2.57,50.01,0.502,0.0,-0.216
2026-07-04 10:01:50,405.54,2.57,50.01,0.502,0.0,-0.214
2026-07-04 10:01:52,405.64,2.57,50.01,0.502,0.0,-0.215
2026-07-04 10:01:55,405.46,2.57,50.01,0.502,0.0,-0.216
2026-07-04 10:01:57,404.99,2.56,50.01,0.502,0.0,-0.219
2026-07-04 10:02:00,404.72,2.56,50.01,0.502,0.0,-0.225
2026-07-04 10:02:02,404.89,2.56,50.01,0.502,0.0,-0.23
2026-07-04 10:02:04,405.31,2.56,50.01,0.502,0.0,-0.235
2026-07-04 10:02:06,404.67,2.56,50.01,0.502,0.0,-0.235
2026-07-04 10:02:09,404.85,2.56,50.01,0.502,0.0,-0.236
2026-07-04 10:02:11,404.92,2.56,50.01,0.502,0.0,-0.236
2026-07-04 10:02:13,405.47,2.57,50.01,0.502,0.0,-0.238
2026-07-04 10:02:15,405.51,2.57,50.01,0.502,0.0,-0.239
2026-07-04 10:02:17,405.57,2.57,50.01,0.502,0.0,-0.235
2026-07-04 10:02:20,405.42,2.57,50.01,0.502,0.0,-0.233
2026-07-04 10:02:22,405.36,2.57,50.01,0.502,0.0,-0.235
2026-07-04 10:02:24,404.86,2.56,50.01,0.502,0.0,-0.23
2026-07-04 10:02:26,405.03,2.56,50.01,0.502,0.0,-0.227
2026-07-04 10:02:28,404.97,2.56,50.01,0.502,0.0,-0.22
2026-07-04 10:02:31,404.83,2.56,50.01,0.502,0.0,-0.216
2026-07-04 10:02:33,404.8,2.56,50.01,0.502,0.0,-0.212
2026-07-04 10:02:35,404.92,2.57,50.01,0.502,0.0,-0.214
2026-07-04 10:02:37,404.73,2.56,50.01,0.502,0.0,-0.211
2026-07-04 10:02:40,404.87,2.56,50.01,0.502,0.0,-0.216
2026-07-04 10:02:42,404.48,2.56,50.01,0.502,0.0,-0.22
2026-07-04 10:02:44,404.86,2.56,50.01,0.502,0.0,-0.224
2026-07-04 10:02:46,405.17,2.56,50.01,0.502,0.0,-0.229
2026-07-04 10:02:48,404.99,2.56,50.01,0.502,0.0,-0.231
2026-07-04 10:02:51,405.28,2.56,50.01,0.502,0.0,-0.234
2026-07-04 10:02:53,404.98,2.56,50.01,0.502,0.0,-0.239
2026-07-04 10:02:55,404.57,2.56,50.01,0.502,0.0,-0.238
2026-07-04 10:02:58,404.47,2.55,50.01,0.502,0.0,-0.237
2026-07-04 10:03:00,404.43,2.55,50.01,0.502,0.0,-0.236
2026-07-04 10:03:02,404.41,2.55,50.01,0.502,0.0,-0.23
2026-07-04 10:03:04,404.9,2.56,50.01,0.502,0.0,-0.228
2026-07-04 10:03:06,404.35,2.55,50.01,0.502,0.0,-0.226
2026-07-04 10:03:09,404.21,2.55,50.01,0.502,0.0,-0.228
2026-07-04 10:03:11,404.53,2.56,50.01,0.502,0.0,-0.229
2026-07-04 10:03:13,404.71,2.56,50.01,0.502,0.0,-0.232
2026-07-04 10:03:16,405.8,2.57,50.01,0.502,0.0,-0.239
2026-07-04 10:03:18,405.68,2.57,50.01,0.502,0.0,-0.238
2026-07-04 10:03:20,405.61,2.57,50.01,0.502,0.0,-0.236
2026-07-04 10:03:22,405.64,2.57,50.01,0.502,0.0,-0.233
2026-07-04 10:03:24,405.42,2.57,50.01,0.502,0.0,-0.227
2026-07-04 10:03:27,404.94,2.56,50.01,0.502,0.0,-0.221
2026-07-04 10:03:29,404.96,2.56,50.01,0.502,0.0,-0.22
2026-07-04 10:03:31,404.9,2.56,50.01,0.502,0.0,-0.219
2026-07-04 10:03:33,404.99,2.56,50.01,0.502,0.0,-0.22
2026-07-04 10:03:35,405.28,2.57,50.01,0.502,0.0,-0.224
2026-07-04 10:03:38,404.96,2.56,50.01,0.502,0.0,-0.225
2026-07-04 10:03:40,404.96,2.56,50.01,0.502,0.0,-0.228
2026-07-04 10:03:42,404.82,2.56,50.01,0.502,0.0,-0.23
2026-07-04 10:03:45,404.93,2.56,50.01,0.502,0.0,-0.231
2026-07-04 10:03:47,405.78,2.57,50.01,0.502,0.0,-0.235
2026-07-04 10:03:49,405.82,2.57,50.01,0.502,0.0,-0.234
2026-07-04 10:03:51,405.63,2.57,50.01,0.502,0.0,-0.233
2026-07-04 10:03:53,405.51,2.57,50.01,0.502,0.0,-0.233
2026-07-04 10:03:55,405.0,2.56,50.01,0.502,0.0,-0.23
2026-07-04 10:03:58,404.7,2.56,50.01,0.502,0.0,-0.229
2026-07-04 10:04:00,405.07,2.56,50.01,0.502,0.0,-0.228
2026-07-04 10:04:02,405.08,2.56,50.01,0.502,0.0,-0.225
2026-07-04 10:04:04,405.35,2.57,50.01,0.502,0.0,-0.223
2026-07-04 10:04:07,404.61,2.56,50.01,0.502,0.0,-0.215
2026-07-04 10:04:09,404.8,2.56,50.01,0.502,0.0,-0.211
2026-07-04 10:04:11,404.57,2.56,50.01,0.502,0.0,-0.211
2026-07-04 10:04:13,404.36,2.56,50.01,0.502,0.0,-0.211
2026-07-04 10:04:16,404.49,2.56,50.01,0.502,0.0,-0.218
2026-07-04 10:04:18,404.77,2.56,50.01,0.502,0.0,-0.222
2026-07-04 10:04:20,404.97,2.56,50.01,0.502,0.0,-0.227
2026-07-04 10:04:22,405.04,2.57,50.01,0.502,0.0,-0.229
2026-07-04 10:04:25,404.61,2.56,50.01,0.502,0.0,-0.232
2026-07-04 10:04:27,404.29,2.56,50.01,0.502,0.0,-0.229
2026-07-04 10:04:29,404.37,2.56,50.01,0.502,0.0,-0.234
2026-07-04 10:04:31,404.28,2.55,50.01,0.502,0.0,-0.234
2026-07-04 10:04:34,404.39,2.56,50.01,0.502,0.0,-0.233
2026-07-04 10:04:36,403.94,2.55,50.01,0.502,0.0,-0.226
2026-07-04 10:04:38,404.12,2.55,50.01,0.502,0.0,-0.225
2026-07-04 10:04:40,404.19,2.55,50.01,0.502,0.0,-0.223
2026-07-04 10:04:42,404.03,2.55,50.01,0.502,0.0,-0.219
2026-07-04 10:04:45,404.66,2.56,50.01,0.502,0.0,-0.22
2026-07-04 10:04:47,404.97,2.56,50.01,0.502,0.0,-0.223
2026-07-04 10:04:49,404.93,2.56,50.01,0.502,0.0,-0.227
2026-07-04 10:04:52,405.01,2.57,50.01,0.502,0.0,-0.229
2026-07-04 10:04:55,404.72,2.56,50.01,0.502,0.0,-0.23
2026-07-04 10:04:57,404.27,2.55,50.01,0.502,0.0,-0.23
2026-07-04 10:04:59,404.47,2.56,50.01,0.502,0.0,-0.231
2026-07-04 10:05:01,404.22,2.55,50.01,0.502,0.0,-0.232
2026-07-04 10:05:04,404.55,2.56,50.01,0.502,0.0,-0.235
2026-07-04 10:05:06,404.35,2.56,50.01,0.502,0.0,-0.232
2026-07-04 10:05:08,404.51,2.56,50.01,0.502,0.0,-0.231
2026-07-04 10:05:11,404.31,2.56,50.01,0.502,0.0,-0.226
2026-07-04 10:05:13,404.34,2.56,50.01,0.502,0.0,-0.226
2026-07-04 10:05:15,405.24,2.57,50.01,0.502,0.0,-0.225
2026-07-04 10:05:17,405.42,2.57,50.01,0.502,0.0,-0.221
2026-07-04 10:05:20,405.29,2.57,50.01,0.502,0.0,-0.22
2026-07-04 10:05:22,405.01,2.57,50.01,0.502,0.0,-0.218
2026-07-04 10:05:24,404.62,2.56,50.01,0.502,0.0,-0.219
2026-07-04 10:05:26,404.18,2.56,50.01,0.502,0.0,-0.223
2026-07-04 10:05:28,404.24,2.56,50.01,0.502,0.0,-0.225
2026-07-04 10:05:31,404.34,2.56,50.01,0.502,0.0,-0.227
2026-07-04 10:05:33,404.63,2.56,50.01,0.502,0.0,-0.23
2026-07-04 10:05:36,405.31,2.57,50.01,0.502,0.0,-0.236
2026-07-04 10:05:38,404.49,2.56,50.01,0.502,0.0,-0.229
2026-07-04 10:05:40,404.46,2.56,50.01,0.502,0.0,-0.232
2026-07-04 10:05:42,404.72,2.56,50.01,0.502,0.0,-0.233
2026-07-04 10:05:45,405.38,2.57,50.01,0.502,0.0,-0.235
2026-07-04 10:05:47,405.31,2.57,50.01,0.502,0.0,-0.236
2026-07-04 10:05:49,405.31,2.57,50.01,0.502,0.0,-0.235
2026-07-04 10:05:51,405.35,2.57,50.01,0.502,0.0,-0.232
2026-07-04 10:05:54,405.3,2.57,50.01,0.502,0.0,-0.23
2026-07-04 10:05:56,404.55,2.56,50.01,0.502,0.0,-0.221
2026-07-04 10:05:58,404.22,2.56,50.01,0.502,0.0,-0.22
2026-07-04 10:06:00,404.34,2.56,50.01,0.502,0.0,-0.222
2026-07-04 10:06:03,404.16,2.56,50.01,0.502,0.0,-0.225
2026-07-04 10:06:05,404.2,2.56,50.01,0.502,0.0,-0.224
2026-07-04 10:06:07,404.03,2.55,50.01,0.502,0.0,-0.22
2026-07-04 10:06:09,404.09,2.55,50.01,0.502,0.0,-0.223
2026-07-04 10:06:12,404.05,2.55,50.01,0.502,0.0,-0.228
2026-07-04 10:06:14,404.82,2.56,50.01,0.502,0.0,-0.231
2026-07-04 10:06:16,404.94,2.56,50.01,0.502,0.0,-0.232
2026-07-04 10:06:18,404.81,2.56,50.01,0.502,0.0,-0.228
2026-07-04 10:06:20,404.94,2.57,50.01,0.502,0.0,-0.226
2026-07-04 10:06:23,404.92,2.57,50.01,0.502,0.0,-0.226
2026-07-04 10:06:25,404.01,2.55,50.01,0.502,0.0,-0.224
2026-07-04 10:06:27,404.09,2.55,50.01,0.502,0.0,-0.225
2026-07-04 10:06:29,404.05,2.55,50.01,0.502,0.0,-0.226
2026-07-04 10:06:32,403.92,2.55,50.01,0.502,0.0,-0.231
2026-07-04 10:06:34,404.71,2.56,50.01,0.502,0.0,-0.233
2026-07-04 10:06:36,404.44,2.56,50.01,0.502,0.0,-0.234
2026-07-04 10:06:38,404.33,2.56,50.01,0.502,0.0,-0.23
2026-07-04 10:06:41,404.49,2.56,50.01,0.502,0.0,-0.23
2026-07-04 10:06:43,404.38,2.56,50.01,0.502,0.0,-0.227
2026-07-04 10:06:45,404.35,2.56,50.01,0.502,0.0,-0.225
2026-07-04 10:06:47,404.86,2.56,50.01,0.502,0.0,-0.225
2026-07-04 10:06:49,404.63,2.56,50.01,0.502,0.0,-0.218
2026-07-04 10:06:52,404.61,2.56,50.01,0.502,0.0,-0.221
2026-07-04 10:06:54,404.28,2.56,50.01,0.502,0.0,-0.222
2026-07-04 10:06:57,404.08,2.56,50.01,0.502,0.0,-0.226
2026-07-04 10:06:59,404.14,2.55,50.01,0.502,0.0,-0.23
2026-07-04 10:07:01,404.06,2.55,50.01,0.502,0.0,-0.234
2026-07-04 10:07:03,404.53,2.56,50.01,0.502,0.0,-0.239
2026-07-04 10:07:05,404.54,2.56,50.01,0.502,0.0,-0.241
2026-07-04 10:07:08,404.04,2.55,50.01,0.502,0.0,-0.237
2026-07-04 10:07:10,403.95,2.55,50.01,0.502,0.0,-0.231
2026-07-04 10:07:12,403.99,2.55,50.01,0.502,0.0,-0.232
2026-07-04 10:07:14,404.02,2.55,50.01,0.502,0.0,-0.231
2026-07-04 10:07:17,404.56,2.56,50.01,0.502,0.0,-0.234
2026-07-04 10:07:20,404.7,2.56,50.01,0.502,0.0,-0.235
2026-07-04 10:07:22,404.97,2.56,50.01,0.502,0.0,-0.236
2026-07-04 10:07:27,404.35,2.56,50.01,0.502,0.0,-0.231
2026-07-04 10:07:29,403.91,2.55,50.01,0.502,0.0,-0.222
2026-07-04 10:07:32,403.92,2.55,50.01,0.502,0.0,-0.218
2026-07-04 10:07:34,404.22,2.56,50.01,0.502,0.0,-0.214
2026-07-04 10:07:36,403.77,2.55,50.01,0.502,0.0,-0.212
2026-07-04 10:07:38,403.61,2.55,50.01,0.502,0.0,-0.214
2026-07-04 10:07:40,403.61,2.55,50.01,0.502,0.0,-0.22
2026-07-04 10:07:42,403.59,2.55,50.01,0.502,0.0,-0.221
2026-07-04 10:07:45,404.53,2.56,50.01,0.502,0.0,-0.229
2026-07-04 10:07:47,404.64,2.56,50.01,0.502,0.0,-0.231
2026-07-04 10:07:49,404.56,2.56,50.01,0.502,0.0,-0.235
2026-07-04 10:07:51,404.7,2.56,50.01,0.502,0.0,-0.235
2026-07-04 10:07:54,404.23,2.55,50.01,0.502,0.0,-0.232
2026-07-04 10:07:56,403.89,2.55,50.01,0.502,0.0,-0.23
2026-07-04 10:07:58,403.93,2.55,50.01,0.502,0.0,-0.228
2026-07-04 10:08:00,404.15,2.55,50.01,0.502,0.0,-0.23
2026-07-04 10:08:02,404.26,2.55,50.01,0.502,0.0,-0.229
2026-07-04 10:08:05,404.81,2.56,50.01,0.502,0.0,-0.23
2026-07-04 10:08:07,404.19,2.55,50.01,0.502,0.0,-0.221
2026-07-04 10:08:09,404.09,2.55,50.01,0.502,0.0,-0.217
2026-07-04 10:08:11,404.09,2.55,50.01,0.502,0.0,-0.215
2026-07-04 10:08:14,403.93,2.55,50.01,0.502,0.0,-0.208
2026-07-04 10:08:16,404.24,2.56,50.01,0.502,0.0,-0.206
2026-07-04 10:08:18,404.87,2.56,50.01,0.502,0.0,-0.205
2026-07-04 10:08:20,404.84,2.56,50.01,0.502,0.0,-0.207
2026-07-04 10:08:22,405.08,2.57,50.01,0.502,0.0,-0.215
2026-07-04 10:08:24,404.69,2.56,50.01,0.502,0.0,-0.217
2026-07-04 10:08:27,404.3,2.56,50.01,0.502,0.0,-0.222
2026-07-04 10:08:29,404.5,2.56,50.01,0.502,0.0,-0.225
2026-07-04 10:08:31,404.41,2.56,50.01,0.502,0.0,-0.23
2026-07-04 10:08:33,405.04,2.56,50.01,0.502,0.0,-0.232
2026-07-04 10:08:36,404.3,2.55,50.01,0.502,0.0,-0.229
2026-07-04 10:08:38,403.92,2.55,50.01,0.502,0.0,-0.229
2026-07-04 10:08:40,403.89,2.55,50.01,0.502,0.0,-0.228
2026-07-04 10:08:43,404.1,2.55,50.01,0.502,0.0,-0.226
2026-07-04 10:08:45,404.97,2.56,50.01,0.502,0.0,-0.231
2026-07-04 10:08:47,405.02,2.56,50.01,0.502,0.0,-0.226
2026-07-04 10:08:49,405.4,2.57,50.01,0.502,0.0,-0.228
2026-07-04 10:08:51,405.45,2.57,50.01,0.502,0.0,-0.224
2026-07-04 10:08:54,405.22,2.57,50.01,0.502,0.0,-0.216
2026-07-04 10:08:56,404.89,2.56,50.01,0.502,0.0,-0.212
2026-07-04 10:08:58,404.95,2.56,50.01,0.502,0.0,-0.209
2026-07-04 10:09:00,405.05,2.56,50.01,0.502,0.0,-0.212
2026-07-04 10:09:02,405.39,2.57,50.01,0.502,0.0,-0.216
2026-07-04 10:09:05,405.32,2.57,50.01,0.502,0.0,-0.218
2026-07-04 10:09:07,404.95,2.56,50.01,0.502,0.0,-0.219
2026-07-04 10:09:09,404.6,2.56,50.01,0.502,0.0,-0.222
2026-07-04 10:09:11,404.58,2.56,50.01,0.502,0.0,-0.223
2026-07-04 10:09:13,405.26,2.57,50.01,0.502,0.0,-0.225
2026-07-04 10:09:16,405.85,2.58,50.01,0.502,0.0,-0.229
2026-07-04 10:09:18,405.92,2.58,50.01,0.502,0.0,-0.232
2026-07-04 10:09:20,405.74,2.57,50.01,0.502,0.0,-0.233
2026-07-04 10:09:23,405.58,2.57,50.01,0.502,0.0,-0.231
2026-07-04 10:09:25,404.81,2.56,50.01,0.502,0.0,-0.227
2026-07-04 10:09:28,404.7,2.56,50.01,0.502,0.0,-0.228
2026-07-04 10:09:30,404.74,2.56,50.01,0.502,0.0,-0.229
2026-07-04 10:09:35,404.75,2.56,50.01,0.502,0.0,-0.223
2026-07-04 10:09:37,404.37,2.56,50.01,0.502,0.0,-0.213
2026-07-04 10:09:39,404.48,2.56,50.01,0.502,0.0,-0.21
2026-07-04 10:09:41,404.21,2.56,50.01,0.502,0.0,-0.209
2026-07-04 10:09:43,404.65,2.56,50.01,0.502,0.0,-0.213
2026-07-04 10:09:48,405.41,2.57,50.01,0.502,0.0,-0.222
2026-07-04 10:09:51,405.35,2.57,50.01,0.502,0.0,-0.23
2026-07-04 10:09:53,405.47,2.57,50.01,0.502,0.0,-0.229
